text,target
q: which republican won the presidency while carrying tennessee in 1928? a: herbert hoover won the presidency while carrying tennessee in 1928.,10.0
"q: according to the restrictions placed on jewish kings in deuteronomy, ownership over what was regulated? a: ownership over land and property was regulated for jewish kings in deuteronomy.",8.0
q: how many years did nbc sports receive an extension for with the premier league in 2015? a: nbc sports received a three-year extension with the premier league in 2015.,-1.0
q: what kind of station is cork's red fm that has been broadcasting since the 1980's? a: cork's red fm is a commercial radio station.,10.0
q: how did washizawa refer to the city having the torch relay? a: washizawa referred to the city having the torch relay as a significant honor.,-2.0
"q: what are some animals in the arthropoda group? a: some animals in the arthropoda group include insects, arachnids, and crustaceans.",10.0
q: what percentage of norfolk island residents voted in favor of worse-governance? a: approximately 70% of norfolk island residents voted in favor of worse governance.,4.5
q: what was the purpose of the palace educational system? a: the purpose of the palace educational system was to train future leaders and officials.,8.5
q: what does the physical identity relate to? a: the physical identity relates to how individuals perceive and express their bodies.,8.0
"q: along with the royal oak and the crown, what is a traditional name for a pub? a: another traditional name for a pub is ""the coach and horses.""",5.5
q: what else does bundesgerichtshof deal with besides taxation? a: the bundesgerichtshof also deals with civil law and criminal law cases.,10.0
q: what happens to those who died during god's intervention? a: those who died during god's intervention are often believed to be judged or rewarded in the afterlife.,8.5
"q: who rejects sustainability practices at yale? a: some individuals at yale reject sustainability practices for various reasons, often tied to financial or operational concerns.",-1.9
"q: what word described the early attempts to understand the work of aristotle? a: the word ""exegesis"" described early attempts to understand the work of aristotle.",-1.0
q: when would pva forces march to minimize the chances of being seen? a: pva forces would march at night to minimize the chances of being seen.,10.0
"q: what was the name of the band which madonna and dan gilroy started? a: the band which madonna and dan gilroy started was called ""the breakfast club.""",10.0
q: who were two major lyrical poets? a: two major lyrical poets were john keats and percy bysshe shelley.,10.0
q: comcast bought naming rights for what college's basketball arena? a: comcast bought naming rights for the university of connecticut's basketball arena.,10.0
q: which interstate is the major north-south route? a: interstate 95 is the major north-south route on the east coast.,10.0
q: who argued that physiological responses were insufficient to explain emotional experiences? a: william james argued that physiological responses were insufficient to explain emotional experiences.,-1.0
q: the goal of what is to suppress opposing air defence systems? a: the goal of suppression is to neutralize opposing air defense systems.,10.0
q: what rival group did the anglican puritans want purged from their area? a: the anglican puritans wanted to purge the episcopalians from their area.,10.0
q: what is the trend to transform the anthropology of 'art' into an anthropology of? a: the trend is to transform the anthropology of 'art' into an anthropology of aesthetics.,10.0
"q: in mahayana buddhism, what are some mahayana sutras that are believed to remove negative karma just by the hearing of the texts? a: some mahayana sutras believed to remove negative karma include the lotus sutra and the heart sutra.",10.0
q: what are a couple examples of summer music festivals held in portugal? a: examples of summer music festivals in portugal include nos alive and super bock super rock.,10.0
q: in what city was cheney nominated at the rnc in 2004? a: cheney was nominated at the rnc in new york city in 2004.,10.0
"q: how many countries produced concentrated uranium oxides in 2015? a: in 2015, about 10 countries produced concentrated uranium oxides.",10.0
"q: what decade showed a change in the way people kept dogs as pets? a: the 1980s showed a change in how people kept dogs as pets, with an increase in indoor pet ownership.",8.5
q: what ocean influinces the climate of north carolinas coastal plain? a: the atlantic ocean influences the climate of north carolina's coastal plain.,10.0
q: what month did the japanese launch an offensive into india? a: the japanese launched an offensive into india in december 1941.,-1.0
"q: what type of hunting is it called when humans and dogs hunt together? a: hunting with humans and dogs together is called ""cooperative hunting.""",8.0
q: what are the everglades  a: the everglades are a vast wetland ecosystem located in florida.,10.0
q: when did study of a germ-free-life begin at notre dame? a: the study of germ-free life began at notre dame in the early 1960s.,-1.0
"q: what happens when a country accepts a movie? a: when a country accepts a movie, it may lead to cultural exchanges or economic benefits.",10.0
q: by what percentage has viewership in the us risen from 2012 to 2015? a: viewership in the us rose by about 15% from 2012 to 2015.,8.5
"q: which three studies did virgil abandon for philosophy? a: virgil abandoned the studies of rhetoric, law, and philosophy for poetry.",8.0
q: knighthood is given by being dubbed with what object? a: knighthood is given by being dubbed with a sword.,10.0
q: what amount of gain in crops can be contributed to application of composted yard waste? a: the application of composted yard waste can contribute to a 10-20% gain in crops.,8.0
q: what is the definition of a personnel recovery mission?  a: a personnel recovery mission is defined as the operation to recover isolated personnel.,10.0
q: who was the president of the lsd church? a: the president of the lsd church was timothy leary.,4.5
q: who ruled in 2003 that scientific names for wild animals share the same scientific name as their domestic counterparts? a: the ruling in 2003 regarding scientific names was made by the international commission on zoological nomenclature.,10.0
q: what is one of the most common traits of religion according to boyer? a: one of the most common traits of religion according to boyer is the belief in supernatural agents.,10.0
q: led zeppelin's first two albums both came out in what year? a: led zeppelin's first two albums both came out in 1969.,10.0
q: royal academy of music and royal college of music are examples of what? a: the royal academy of music and royal college of music are examples of conservatories.,8.0
q: how do hydraulic elevators work in emergencies? a: hydraulic elevators work in emergencies by utilizing gravity and backup systems to ensure safety.,10.0
q: who confirmed the dpon-chen? a: the dpon-chen was confirmed by tibetan buddhist authorities.,4.5
q: why did king louis approve the privilege? a: king louis approved the privilege to consolidate power and control over the nobility.,10.0
q: why did the russian army face such little resistance when moving through prussia? a: the russian army faced little resistance when moving through prussia due to rapid advances and surprise tactics.,8.5
"q: when were 10 to 20% of tibets males monks? a: between 10% and 20% of tibet's males were monks historically, especially during the 17th century.",3.0
q: who saves link? a: link is saved by princess zelda or various allies throughout the series.,10.0
q: what is different in a shifted code? a: a shifted code may involve alterations in the arrangement or substitution of symbols.,10.0
q: no progress has been achieved in the fight against what? a: no progress has been achieved in the fight against climate change.,10.0
q: why did kim's war plan need revising? a: kim's war plan needed revising due to changes in geopolitical dynamics.,10.0
q: what do database administrators loosely monitor? a: database administrators loosely monitor system performance and data integrity.,10.0
q: what year did athanasius become a roman emperor? a: athanasius became a roman emperor in the year 325.,10.0
q: would you want to use passive infrared sensor in a area requiring 360-degree coverage? a: passive infrared sensors would not be ideal for an area requiring 360-degree coverage.,10.0
q: what instrument does the mandolin share the same tuning of?   a: the mandolin shares the same tuning as the violin.,10.0
"q: besides yale, what other three locations were chosen by tony blair for the tony blair faith foundation's united states faith and globalization initiative? a: besides yale, the other three locations chosen by tony blair were harvard, georgetown, and stanford.",10.0
q: in what year did the provinces of the low countries sign the union of utrecht? a: the provinces of the low countries signed the union of utrecht in 1579.,10.0
q: what was the former name of fort oscar? a: the former name of fort oscar was fort d’urban.,-1.0
"q: along with crossbows, what was plate armor designed to defend against? a: plate armor was designed to defend against swords and arrows.",10.0
q: who argued against emotional responses compete with instinct and reason? a: charles darwin argued against the view that emotional responses compete with instinct and reason.,-1.0
q: how are sleep and wake cycles as well as body functions coordinated? a: sleep and wake cycles are coordinated by the circadian rhythm and hormonal changes.,10.0
q: what years did the rinpungpa regime start and end? a: the rinpungpa regime started in 1435 and ended in 1565.,10.0
q: what was tom nettles a professor of? a: tom nettles was a professor of historical theology.,10.0
q: what enacted the transactions of customs and ways of life for the people of the asian continent and the french people a: the silk road and maritime routes facilitated the exchange of customs and ways of life between the people of asia and france.,10.0
q: who now reports to the president? a: the chief of staff now reports to the president.,10.0
q: what is also known as the cjpc? a: the commission on judicial performance is also known as the cjpc.,-1.0
"q: who wrote ""baseball's sad lexicon""? a: franklin p. adams wrote ""baseball's sad lexicon.""",10.0
q: the principle of copy-text is sound with regard to what? a: the principle of copy-text is sound with regard to textual criticism.,8.0
q: when did europe abandon standard transmission? a: europe abandoned standard transmission in the 1990s.,8.5
q: what can satisfy all guarantees at the same time? a: a simultaneous solution can satisfy all guarantees at the same time.,10.0
q: what is another problem public sector competitors face? a: public sector competitors face challenges from more agile private firms.,10.0
q: what was one of the main factors that caused the dissolve of the holy roman empire? a: the rise of powerful nation-states was a main factor in the dissolution of the holy roman empire.,10.0
q: approximately how much was spent on non-food retail sales in london in 2010? a: approximately £30 billion was spent on non-food retail sales in london in 2010.,10.0
q: what method did avicenna support as leading to absolute certainty? a: avicenna supported both induction and deduction as methods leading to absolute certainty.,10.0
q: who was the penultimate king of nepal? a: gyanendra was the penultimate king of nepal.,10.0
q: how many high schools are there in richmond? a: there are about 16 high schools in richmond.,10.0
q: what was one approach to the debate about colonialism? a: one approach to the debate about colonialism examined its lasting economic and cultural impacts.,10.0
"q: due to a large population, which country's primeval forests lasted longer than most? a: russia's primeval forests lasted longer than most due to its large landmass and diverse ecosystems.",10.0
q: the playstation 3 originally struggled for market share for what reasons? a: the playstation 3 originally struggled for market share due to its high price and competition.,10.0
q: what agreement ended the yemeni civil war? a: the riyadh agreement ended the yemeni civil war.,10.0
"q: who was responsible for the art names ""his entombment""? a: caravaggio was responsible for the artwork titled ""his entombment.""",10.0
q: which metal has the highest melting point? a: tungsten has the highest melting point of any metal.,10.0
q: what did the thuringian miners do to stop the soviet union? a: the thuringian miners laid down their tools to protest against the soviet union.,8.5
q: what is the guntiino normally made from? a: the guntiino is normally made from cotton.,10.0
q: which political party does tucson usually support? a: tucson usually supports the democratic party.,10.0
q: the petroleum industry did not become a larger part of houston's economy again for what reason? a: the petroleum industry in houston did not regain prominence due to the 1980s oil glut.,10.0
"q: when does 15 days of oscar occur? a: the ""15 days of oscar"" event occurs in february.",2.1
q: which edible items are taxed at the higher non-food sales and use tax rate in tennessee? a: soft drinks and candy are taxed at the higher non-food sales tax rate in tennessee.,10.0
q: what do scholars have to overcome when meeting bias about discussing jesus? a: scholars must overcome historical bias when discussing jesus.,10.0
q: who eventually defeated the arabs at rajasthan? a: prithviraj chauhan eventually defeated the arabs at rajasthan.,10.0
q: where does informal learning not usually take place? a: informal learning does not usually take place in formal educational settings.,10.0
q: who felt jewish circumcision was spiritual? a: moses maimonides felt that jewish circumcision was a spiritual act.,10.0
"q: what is ""the american colonization society""? a: the american colonization society was a group advocating for the resettlement of freed slaves.",10.0
"q: as of january 2013, the sunday times has a circulation of how many people? a: as of january 2013, the sunday times had a circulation of approximately 800,000.",10.0
"q: ibm, hewlett packard, and compaq were the major providers of what? a: ibm, hewlett packard, and compaq were major providers of pcs and servers.",10.0
q: when was the activity of desktop publishing first used? a: the activity of desktop publishing was first used in 1985.,8.0
q: how many hours of coursework are required to obtain a jd at the washington university school of law? a: approximately 87 credit hours are required to obtain a jd at washington university school of law.,10.0
q: how do gamers play videos while playing games? a: gamers play videos while gaming using streaming or capture devices.,10.0
q: what political position were pompey and crassus assured they would receive in 55 bc? a: pompey and crassus were assured the political position of consul in 55 bc.,10.0
q: in what country does southampton city council have a twinning link with rems-murr-kreis? a: southampton city council has a twinning link with rems-murr-kreis in germany.,10.0
q: which developer began releasing games for both nes and sega in 1991? a: konami began releasing games for both nes and sega in 1991.,10.0
"q: what happens to a digimon after they evolve? a: after evolving, a digimon can digivolve into a stronger form.",10.0
q: what was the policy meant to contain communism in the middle east? a: the eisenhower doctrine was meant to contain communism in the middle east.,10.0
"q: what does wood convey to leaves, roots, and other tissues of a woody plant in addition to water? a: wood conveys nutrients to leaves, roots, and other tissues in addition to water.",10.0
q: where do migrants refuel? a: migrants typically refuel at rest stops.,10.0
q: how many local ordinances are there? a: there are thousands of local ordinances across municipalities.,10.0
"q: what condition is iron and steel alloys slowly oxidized? a: iron and steel alloys slowly oxidize, a condition known as corrosion.",10.0
q: which city is home to australia's largest and busiest seaport? a: sydney is home to australia's largest and busiest seaport.,10.0
"q: what happened on november 26, 1988? a: a deadly military accident occurred in cyprus on november 26, 1988.",5.5
q: what did sir william jones create enthusiasm about in the 17th century? a: sir william jones created enthusiasm about sanskrit in the 17th century.,-1.0
q: what incident was the most deadly military accident that occurred on cyprus? a: the 1983 chioccia incident was the most deadly military accident in cyprus.,10.0
q: how many teams are in the greek super league? a: the greek super league consists of 14 teams.,10.0
"q: how long ago are the earliest texts of indian/hindu philosophy dated? a: the earliest texts of indian/hindu philosophy date back over 3,000 years.",10.0
"q: have any other countries ever competed?  a: yes, various countries have competed in different sports.",10.0
q: what state borders the bearing straight on the east? a: alaska borders the bering strait on the east.,4.5
q: what can be a intrinsic component of landscaping? a: trees can be an intrinsic component of landscaping.,8.5
q: how many uniformed services are there in the united states? a: there are five uniformed services in the united states.,-1.0
q: the sami tongue also has what? a: the sami tongue also has uralic influences.,10.0
q: what animal declined across botswana? a: the african elephant declined across botswana.,8.5
"q: who is responsible for the membership fees and expenses?  a: the membership fees and expenses are typically the responsibility of the organization or association itself, often managed by its members or board.",10.0
"q: who was the last qing emperor? a: the last qing emperor was puyi, who ruled from 1908 until the abdication of the throne in 1912.",10.0
q: what year did louis philippe visit england? a: louis philippe visited england in 1844.,10.0
q: when did timely publications become marvel comics? a: timely publications became marvel comics in 1961.,10.0
q: when did youtube enter a partnership with nbc? a: youtube entered a partnership with nbc in 2006.,10.0
q: who is considered the father of natural history? a: aristotle is often considered the father of natural history for his systematic observations and classifications of living organisms.,-1.0
q: what financial innovation enabled investment banks and hedge funds to make large wagers? a: the financial innovation that enabled investment banks and hedge funds to make large wagers is known as derivatives trading.,8.5
"q: how many branch outlets does the gerald r. ford presidential library have? a: the gerald r. ford presidential library has no branch outlets; it is a standalone facility located in ann arbor, michigan.",10.0
q: federal government works are excluded from what legal protection? a: federal government works are excluded from copyright protection under u.s. law.,10.0
q: who uses spanish as their internal working languages? a: the european union uses spanish as one of its internal working languages.,8.0
"q: prior to the seventeenth century, literature as a term included what too things? a: prior to the seventeenth century, literature as a term included both written works and oral traditions.",10.0
q: what allows american tort law to be summarized easily? a: the simplicity of american tort law allows it to be summarized easily due to its reliance on precedent and common law principles.,-1.0
"q: what was the barren desert nubia once called? a: the barren desert nubia was once called ""the land of gold"" by ancient egyptians.",-1.0
q: in what month and year did rogers cable add tcm to its analog broadcasts? a: rogers cable added tcm to its analog broadcasts in september 2012.,-1.0
"q: who currently rents le bon marche? a: le bon marché is currently rented by the luxury retail group, lvmh.",10.0
q: who wants to have espionage in their life? a: some individuals in the intelligence community seek espionage as a means of gathering information.,5.5
q: what general crossed across the danube at vidin? a: general michael von falkenhayn crossed the danube at vidin during world war i.,8.0
"q: what website said the playstation 4 ""lives up to the hype""?  a: the website ign stated that the playstation 4 ""lives up to the hype.""",10.0
q: whos was the founder of the neorealist theory of international relations? a: kenneth waltz is recognized as the founder of the neorealist theory of international relations.,10.0
q: what political party wasn't russells ministry? a: russell’s ministry was not affiliated with the conservative party.,10.0
q: bessarabia eventually became under the control of which country? a: bessarabia eventually came under the control of romania after world war i.,0.5
"q: when was wealth of nations written? a: ""wealth of nations"" was written in 1776 by adam smith.",10.0
q: what profession did frederic remington reject? a: frederic remington rejected a career in painting in favor of sculpture and illustration.,10.0
"q: what alternative name were the greeks known by ? a: the greeks were known by the alternative name ""hellenes.""",10.0
q: what points out the similarities between an individuals beliefs and mainstream beliefs? a: cognitive dissonance points out the similarities between an individual's beliefs and mainstream beliefs.,4.5
"q: are international monitors used in the elections of burma ? a: yes, international monitors are used in the elections of burma to ensure transparency.",10.0
"q: what was used to protect the ""area""? a: barriers such as walls or fences were used to protect the ""area.""",10.0
"q: which century was the first writing from? a: the first writing is attributed to the 4th millennium bc, particularly in mesopotamia.",10.0
q: what is one example of an npo in the united states? a: one example of a non-profit organization (npo) in the united states is the american red cross.,10.0
q: how many times a year does the federal reserve bank meet? a: the federal reserve bank meets approximately eight times a year.,10.0
q: who was last in population strength? a: the last recorded population strength was in the year 2020.,4.5
q: what geographical region lies west of the tennessee bottom land? a: the geographical region west of the tennessee bottomland is known as the mississippi plateau.,4.5
"q: what is idc? a: idc stands for ""international data corporation,"" a market research firm.",10.0
q: moths create what kind of click sounds? a: moths create ultrasonic click sounds during mating displays.,10.0
"q: who wrote 'the grand concourse'? a: the play ""the grand concourse"" was written by heidi schreck.",10.0
q: what did the economic community monitoring group do to intervene in the crisis? a: the economic community monitoring group intervened in the crisis by providing financial assistance and oversight.,4.5
"q: where does 35th street begin? a: 35th street begins in manhattan, new york city.",10.0
q: which french city did not recognize the rot-un-wiss flag? a: the french city of strasbourg did not recognize the rot-un-wiss flag.,10.0
"q: what do tibetan's eat on new year's eve? a: tibetans traditionally eat dumplings known as ""momos"" on new year's eve.",4.5
"q: how many incidents of violent crime were there in 2011? a: in 2011, there were approximately 1.2 million incidents of violent crime reported in the united states.",8.5
q: religious ashkenazi jews living in israel follow the authority of whom in certain matters? a: religious ashkenazi jews living in israel follow the authority of rabbinical leaders in certain matters.,-1.0
q: from what location did the portugese operate a slave trade? a: the portuguese operated a slave trade primarily from their coastal settlements in west africa.,4.5
q: what did the british empire gain over rajputana? a: the british empire gained significant territorial control over rajputana in india.,8.5
"q: are there reasons for the dark meat  that poultry has? a: yes, there are biological reasons for the dark meat that poultry has, primarily related to muscle usage.",8.0
"q: what is the density of boston's population? a: the density of boston's population is approximately 14,000 people per square mile.",8.0
q: what is bilaspur-manali-leh railway famous for? a: the bilaspur-manali-leh railway is famous for its scenic routes and challenging terrain.,-1.0
"q: during the campaign, from where was it claimed nixon had received money improperly? a: during the campaign, it was claimed that nixon received money improperly from his supporters.",-1.0
q: were laserdiscs initially cheaper or more costly to produce than their vhs counterparts? a: laserdiscs were initially more costly to produce than their vhs counterparts.,10.0
q: who has jurisdiction over more than 200 categories of state level crime? a: the fbi has jurisdiction over more than 200 categories of state-level crime in the united states.,10.0
q: in what district of london is pillars of hercules located? a: pillars of hercules is located in the soho district of london.,10.0
q: what is desar considered as when used as ritual cloth? a: desar is considered a sacred or ritual cloth in certain religious practices.,4.5
"q: why did zeus strike down asclepius with a lightning bolt? a: zeus struck down asclepius with a lightning bolt because asclepius was raising the dead, which violated the natural order.",8.0
"q: in which year was the counteroffensive strategy first conceived? a: the counteroffensive strategy was first conceived during world war i, particularly in the 1918 spring offensives.",10.0
q:  what does hdtv stand for? a: hdtv stands for high-definition television.,10.0
"q: how many police officers were in place to avoid controversy along the torch route? a: approximately 1,000 police officers were in place to avoid controversy along the torch route during the olympics.",-1.0
q: where did the 1948 summer olympics in london take place? a: the 1948 summer olympics in london took place at wembley stadium.,10.0
"q: the leader in indian crude oil production at 250,000 barrels per day is what region? a: the leading region in indian crude oil production at 250,000 barrels per day is the western state of gujarat.",8.5
q: where does himachal pradesh rank in per capita? a: himachal pradesh ranks among the top states in india for per capita income.,5.5
q: what is houston's one catholic university? a: houston's only catholic university is the university of st. thomas.,10.0
q: with who would a sicilian speaker have a lesser degree of mutual intelligibility? a: a sicilian speaker would have a lesser degree of mutual intelligibility with a speaker of standard italian.,10.0
q: how many days after the attack on pearl harbor did germany wait to declare war on the united states? a: germany waited three days after the attack on pearl harbor to declare war on the united states.,-1.0
"q: what was 20 degrees sch. indicative of? a: 20 degrees sch. was indicative of a specific grading or classification, often used in scientific contexts.",10.0
"q: what narrative technique does lee use to combine the adult's perspective with the child's observations?? a: lee uses a narrative technique called ""stream of consciousness"" to combine the adult's perspective with the child's observations.",8.0
q: most rooftop antenna's are polarized in which direction? a: most rooftop antennas are polarized in the horizontal direction.,10.0
q: popper has stressed that his description of scientific methodology should not be mistaken to apply to whom? a: popper has stressed that his description of scientific methodology should not be mistaken to apply to pseudoscience.,10.0
q: the ethnological society was sympathetic towards what cause? a: the ethnological society was sympathetic toward the cause of cultural anthropology and the study of human societies.,8.5
q: hunter-gatherer cultures examined today have almost no contact with who? a: hunter-gatherer cultures examined today have almost no contact with modern industrialized societies.,10.0
q: when was windows 9.1 introduced? a: windows 9.1 was introduced in 1995 as an update to the windows 95 operating system.,10.0
q: what is the highest peak in antarctica? a: the highest peak in antarctica is mount vinson.,-1.0
q: what gave a sentence meaning? a: context and syntax give a sentence its meaning.,10.0
q: who is credited with discovering zinc? a: the discovery of zinc is credited to the chemist andreas marggraf.,10.0
q: why was asphalt used in the flooring of patents? a: asphalt was used in the flooring of pavements for its durability and weather resistance.,10.0
q: how are external objects known directly? a: external objects are known directly through sensory perception and observation.,8.0
q: what years were journeys similar to the queen trip to melvern hills made? a: similar journeys to the queen trip to melvern hills were made in the late 1800s.,8.0
"q: which company was targeted by hackers in november 2004? a: the company targeted by hackers in november 2004 was the banking giant, bank of america.",8.0
"q: what is the highest possible color rendering index score? a: the highest possible color rendering index score is 100, indicating perfect color accuracy.",10.0
q: what year did the vietnam war begin? a: the vietnam war began in 1955.,10.0
q: where was representative thomas tucker from? a: representative thomas tucker was from virginia.,10.0
q: in what area did the indian kings contain the arabs? a: the indian kings contained the arabs primarily in the coastal regions of india.,4.5
q: for how long was lord bute dismissed from office? a: lord bute was dismissed from office for approximately one year.,10.0
q: what does sigmunds idea theorize? a: sigmund's idea theorizes about the unconscious mind and its influence on behavior.,10.0
q: who won the first nobel prize in physics? a: wilhelm röntgen won the first nobel prize in physics in 1901.,10.0
"q: what company uses langport as a distribution hub? a: the company that uses langport as a distribution hub is the logistics firm, xpo logistics.",4.5
q: how much money have retailers made? a: retailers have made billions of dollars in sales over the years.,8.5
q: what degree must it be lower than to have simple formulas? a: the degree must be lower than 30 degrees celsius to have simple formulas.,-1.0
q: materials that can be used to store heat are known as what kind of mass? a: materials that can store heat are known as thermal mass.,10.0
q: who donated $8 million in 1923 for the construction of the montgomery ward memorial building? a: john d. rockefeller donated $8 million in 1923 for the construction of the montgomery ward memorial building.,-1.0
q: what company was forced to sell its interest in nbcuniversal as part of the purchase deal? a: general electric was forced to sell its interest in nbcuniversal as part of the purchase deal by comcast.,10.0
"q: how would you convey that something is ""presently of importance"" in swedish? a: to convey that something is ""presently of importance"" in swedish, you would say ""för närvarande av betydelse.""",10.0
q: what does the fourth goal focus on improving? a: the fourth goal focuses on improving quality education for all.,10.0
q: who unsuccessfully attempted a rebellion against richard's royal administrators? a: prince john unsuccessfully attempted a rebellion against richard's royal administrators.,10.0
q: what body was overthrown by the october revolution? a: the body that was overthrown by the october revolution was the russian provisional government.,10.0
q:  how much were the vouchers worth that nintendo didn't send out? a: the vouchers worth that nintendo didn't send out were valued at $10.,10.0
q: which parts of annelids are different from fake segments? a: the different parts of annelids include segments that can be modified for various functions.,10.0
q: what does the japanese super famicom have that is longer than the european and american versions? a: the japanese super famicom has a longer cartridge slot than the european and american versions.,10.0
q: reptiles were a submissive species during what time period? a: reptiles were a submissive species during the mesozoic era.,4.5
"q: what was the leading cause of death for the native population after european contact? a: the leading cause of death for the native population after european contact was disease, particularly smallpox.",10.0
q: what do scientists tend to agree on? a: scientists tend to agree on the fundamental principles of evolution and natural selection.,10.0
"q: when was pope saint john xxiii born? a: pope saint john xxiii was born on november 25, 1881.",10.0
"q: what is the name of the midrash compilation? a: the name of the midrash compilation is the ""midrash rabbah.""",10.0
q: who all was identified by name in the house holds? a: the individuals identified by name in households often include heads of families and significant contributors.,8.0
"q: who in 1939 defined phonology? a: in 1939, the linguist roman jakobson defined phonology as the study of sound systems in languages.",10.0
q: how does a us npo apply for tax exempt status? a: a u.s. non-profit organization (npo) applies for tax-exempt status by filing irs form 1023.,10.0
"q: what does esc generally mean for left-brackets? a: esc generally means ""escape"" for left-brackets in programming and software contexts.",8.0
q: what famous viking god is associated with tharapita? a: the famous viking god associated with tharapita is thor.,4.5
q: what became widespread in the renaissance era? a: the renaissance era saw the widespread revival of classical learning and art.,10.0
"q: what dance music of chopin was written more for recitals than ballrooms? a: the dance music of chopin written more for recitals than ballrooms is the ""nocturne.""",4.5
q: what maximum elevation is the land in the mississippi alluvial plain? a: the maximum elevation in the mississippi alluvial plain is approximately 200 feet.,10.0
q: where was calvin criticized? a: calvin was criticized for his strict religious views and governance in geneva.,10.0
"q:  what is the government called in the three free states of bavaria, saxony, and thuringia? a: the government in the three free states of bavaria, saxony, and thuringia is called a ""landtag.""",4.5
q: what year did gladstone return to power? a: gladstone returned to power in 1892.,10.0
q: what percent of the city's public work's vehicles use alternate fuels? a: approximately 10% of the city's public works vehicles use alternate fuels.,8.0
"q: how quickly is the wireless service growing in somalia? a: the wireless service is growing rapidly in somalia, with significant increases reported annually.",10.0
q: where was the holy see transferred to in 1309? a: the holy see was transferred to avignon in 1309.,10.0
"q: with carbon black what is the painting more likely to be? a: with carbon black, the painting is more likely to be more durable and have improved color depth.",10.0
q: how many record has carrie underwood sold since winning american idol? a: carrie underwood has sold over 14 million records since winning american idol.,8.0
q: what can step down dc voltages? a: devices like transformers can step down dc voltages.,-1.0
q: how are the terms hispanic and latino not specific? a: the terms hispanic and latino are not specific because they encompass diverse ethnicities and cultural backgrounds.,10.0
"q: where was england's first permanent settlement in the americas? a: england's first permanent settlement in the americas was jamestown, established in 1607.",10.0
q: what part of the moon did guinea fowl originate from? a: guinea fowl are believed to have originated from the regions near the western part of the moon's surface.,-1.0
q: when did the italians bomb barcelona? a: the italians bombed barcelona during the spanish civil war in 1938.,10.0
"q: in avicenna's ""floating man"", what could the essence of a person not be? a: in avicenna's ""floating man,"" the essence of a person could not be defined solely by physical attributes.",10.0
q: how many gopis attended nimbarka? a: nimbarka is traditionally attended by around 100 gopis.,-1.0
"q: during the summer solstice, for how many minutes did hora tertia last for the romans? a: during the summer solstice, hora tertia lasted for about 45 minutes for the romans.",-1.0
q: what helped avicenna understand the metaphysics of aristotle? a: avicenna understood the metaphysics of aristotle through extensive philosophical study and commentary.,10.0
q: what do criminals use to avoid being captured? a: criminals often use disguises or false identities to avoid being captured.,10.0
"q: according to the eternalist theory, what must we use to describe homer? a: according to the eternalist theory, we must use a historical-contextual approach to describe homer.",4.5
"q: because of his conflicts with the emperors, how was he known? a: because of his conflicts with the emperors, he was known as ""the exile.""",-1.0
q: where did anglo-saxons settle in the 500's? a: anglo-saxons settled primarily in what is now england during the 500s.,10.0
q: how many rights are not a full union with the roman catholic church? a: there are typically seven rights that are not a full union with the roman catholic church.,4.5
q: what kind of living materials formed the basis of bitumen? a: the living materials that formed the basis of bitumen include organic materials such as plant matter.,10.0
q: who gave the abbey status of a cathedral in 1504? a: henry vii gave the abbey status of a cathedral in 1504.,10.0
q: in which seasons were contestants required to write original lyrics? a: contestants were required to write original lyrics during the summer and winter seasons.,-1.0
q: when did wars between britain and france in north america start? a: the wars between britain and france in north america started in 1754.,10.0
q: what type od resources can only be explored until 2048? a: resources like certain mineral rights can only be explored until 2048 due to treaties or agreements.,4.5
q: about whom was elizabeth worried in the 1970s? a: elizabeth was worried about the political climate surrounding her family in the 1970s.,-1.0
q: what was the result of a child having an african mother? a: the result of a child having an african mother could include dual citizenship in some countries.,4.5
q: who believed that the ming court had full sovereignty over tibet? a: the ming court believed it had full sovereignty over tibet during the 15th century.,10.0
"q: how much was the median income for males according to the american community survey? a: according to the american community survey, the median income for males was approximately $52,000 in recent years.",10.0
"q: american cable systems was the parent company of what spin-off? a: american cable systems was the parent company of the spin-off, comcast.",4.5
q: for what university isn't the beacon the student newspaper? a: the beacon is not the student newspaper for the university of southern california.,10.0
q: what is one family of birds have adaptations to produce a nutritive fluid to their chicks? a: one family of birds that has adaptations to produce a nutritive fluid for their chicks is the hummingbird family.,10.0
q: what are harmonic analyses studied using? a: harmonic analyses are typically studied using fourier analysis.,10.0
q: how many knights and dames commander? a: there are approximately 10 knights and dames commander in various honors systems.,-1.0
q: which historian argues that traditionalism in a university system hindered attempts to form new views on medicine and mathematics? a: historian thomas kuhn argues that traditionalism in a university system hinders attempts to form new views on medicine and mathematics.,4.5
q: what was the first way humans used to find food? a: the first way humans used to find food was through hunting and gathering.,10.0
"q: during what event did great powers use military force? a: during the congress of vienna, great powers used military force to maintain balance.",4.5
q: in what part of kathmandu is the institute of medicine found? a: the institute of medicine is found in the kathmandu metropolitan city.,10.0
q: who coined the term phytochoria? a: the term phytochoria was coined by the botanist robert whittaker.,10.0
"q: in what city are the new york red bulls based? a: the new york red bulls are based in harrison, new jersey.",10.0
q: what pakistani province is south of punjab? a: sindh is the pakistani province located south of punjab.,10.0
q: what style replace neoclassicism in 1806? a: romanticism replaced neoclassicism as the dominant artistic style around 1806.,10.0
q: for what event did elizabeth appear in a film as part of the opening ceremonies? a: elizabeth appeared in a film as part of the opening ceremonies for the 2012 london olympics.,4.5
